origin,destination,trip_count,shortest_path,origin_osm_node
6079.03,6602.03,8.0,"[42445417, 3871072002, 42453187, 1729086998, 1729087000, 42442913, 3841324404, 42449928, 42446935, 3847026393, 3786901738, 3786901743, 561042190, 42445365, 42437644, 42430304, 42430308, 42430311, 42430314, 42428264, 42439960, 42435650, 42433620, 42435654, 42435657, 42435660]",42445417
5669.10,5746.02,8.0,"[42434142, 42434201, 5481937338, 42434197, 42434196, 42434140, 42443296, 42443298, 4235734225, 3892037906, 42430898]",42434142
5379.09,5869.04,8.0,"[42518972, 42492540, 42482461, 42534485, 42514549, 42506300, 42469528, 42469531, 42469534, 42500969, 42516599, 10962940424, 42503841, 42496839, 2276312211, 42484587, 42498317, 42520808, 42514451, 42493352, 42501785, 42506516, 5481915321, 42500685]",42518972
7141.07,6912.01,8.0,"[42435272, 7802856356, 7802856372, 7802856349, 7802856341, 247222929, 247227451, 4332563033, 42423677, 42423674]",42435272
5539.06,5470.12,8.0,"[42424408, 42440913, 42436064, 42436060, 42434871, 42436056]",42424408
6233.04,6072.11,8.0,,42427393
7212.05,7344.01,8.0,"[42450028, 42429338, 42450030, 42445740, 42436546, 42436544, 42436541, 42444812, 42456578, 596776163, 42446066, 42446070, 42446072, 42444487]",42450028
4010.13,4010.15,8.0,"[1123921343, 4575780105, 4575780112, 1491989435, 544352662, 2524315629, 1251456707]",1123921343
5329.03,5696.03,8.0,"[246866828, 607906596, 246879394, 2562448041, 9609713330, 2562448026]",246866828
4125.07,3914.02,8.0,"[42487552, 42474960, 42474958, 4317282393, 42465257, 42465260, 42465262, 4708375542, 42465265, 42465267, 42465270, 5339625682, 42465273, 42465276, 42465279, 42465281, 42465284, 42465288, 42465292]",42487552
5329.03,6157.04,8.0,"[246866828, 607906596, 246879394, 11310311811, 7779310094, 4133206254, 42454328]",246866828
5288.12,5288.12,8.0,[42429565],42429565
7212.05,7365.13,8.0,"[42450028, 42429338, 42450030, 42445740, 42436546, 42444817, 42450035, 42448735, 42450037, 42444500, 42434172, 3589888044]",42450028
4847.03,4632.10,8.0,"[3325564444, 42517107, 42511980, 5482566171, 42536224, 42496742, 42496748, 42496752, 42486781]",3325564444
7511.19,7617.07,8.0,"[42434904, 42425127, 42438961, 42453575, 42446099, 42445256, 42438963, 42430474, 42434905, 42436610, 7921696721, 42446132, 6270715188, 42446138, 42445843, 42436640, 42446147, 42434377, 6217820602, 42432376, 42432352, 595703226, 42426374, 3099327964, 2141026499, 42433743]",42434904
7186.15,7018.01,8.0,"[42812049, 7746651026, 42825994, 42818182, 42818186, 42818188, 42818193, 42818198, 42818203, 42817460, 42818207, 42818209, 3025003083, 42849685]",42812049
4494.04,4494.04,8.0,[42479649],42479649
6432.10,6432.11,8.0,"[42432438, 561042200, 561042198, 3639382767, 561042199, 42453005, 8871600818, 8871600819]",42432438
7577.27,7577.27,8.0,[42435333],42435333
7141.07,6948.10,8.0,"[42435272, 7802856356, 7802856372, 7802856349, 7802856341, 7802856370, 7802856352, 7802856365, 42435257, 42435253, 5706568625, 10581453366, 7630577059, 1061531509, 42428575, 42421972, 42428570, 1825841655, 1825841704, 1825841743, 1701856476, 42428332]",42435272
5755.14,5905.12,8.0,"[42456303, 42449045, 42430861, 42455026, 42446521, 42428489, 5357086126, 42446528, 42436939, 42440721, 42428493]",42456303
6425.04,6224.06,8.0,"[42430597, 42430594, 5730369220, 42427483, 42427477, 5852207686, 6069996234, 5772387834, 42427427]",42430597
5902.07,5826.02,8.0,"[42535632, 42486600, 42516051, 42500689, 42506522]",42535632
6364.07,6526.05,8.0,"[42430295, 42430298, 4886228960, 42430304, 42430308, 42430311, 42430314, 42428264, 42439960, 42435650, 42433620]",42430295
6474.11,6432.10,8.0,"[42446488, 42445914, 42432438]",42446488
5626.07,5626.07,8.0,[42434215],42434215
6474.11,6398.08,8.0,"[42446488, 42445649, 42433604, 42443950, 42452973, 42434946, 42437644, 42445365, 42434948]",42446488
6560.15,6173.08,8.0,"[42428268, 42428264, 42428258, 42428253, 4886228959, 42430304, 42437644, 42446701, 42443680, 42451674, 42437686, 42427786, 42438544, 42434800, 42429874, 7372860100, 42453624, 42428212]",42428268
5997.10,5997.10,8.0,[42435578],42435578
7354.01,6912.01,8.0,"[42424851, 42421800, 42435308, 42433564, 42427915, 42424225, 42435301, 42435295, 42435283, 42432556, 42435275, 248709587, 2059303916, 595703341, 3377460331, 4332563033, 42423677, 42423674]",42424851
6233.04,5184.08,8.0,,42427393
7323.09,6904.06,8.0,"[42454189, 42429314, 42449187, 42435497, 42448203, 42439389, 42452951, 42438485, 5618091325, 7785624675, 7076310729, 7076310731, 42440397, 42436911, 42446455, 42454679, 42430050, 42439553, 42438788, 42436475, 42445225, 42429680, 42455693, 42431671, 42437423, 42447228, 42455662, 42431649, 42429970]",42454189
5270.09,5303.06,8.0,"[42435916, 496707000, 42435920, 5706568658, 11655450184, 11655450178, 42435922, 42435923, 7480301986, 42433549, 42433550, 42433551, 7595185930]",42435916
7617.07,7577.27,8.0,"[42433743, 5481882807, 7024230434, 4016646214, 42435736, 3247295579, 42452290, 42435346, 42435343, 42435341, 42432736, 42421728, 3602679383, 42435337, 42435336, 7801840675, 42435333]",42433743
5134.09,5134.09,8.0,[4207788769],4207788769
6535.04,6535.04,8.0,"[42430633, 3270031002]",42430633
7511.19,7323.09,8.0,"[42434904, 42425127, 42438961, 42453575, 42443264, 42443268, 42434165, 42444485, 42452809, 42448726, 42456575, 42444809, 42436537, 42445731, 42454189]",42434904
6030.04,6140.05,8.0,"[42429375, 42439073, 42430249, 42429374, 42430253, 42430255, 42430257, 42430259, 42429659, 42430263, 42427371, 42430265]",42429375
4762.05,4762.05,8.0,[9301030699],9301030699
5303.06,5262.09,8.0,"[11038072541, 11038072505, 11038072465, 11038072374, 42433554, 42435931, 588455701, 42437773, 11038072209]",11038072541
7388.10,7388.10,8.0,[42433569],42433569
7814.01,7814.01,8.0,[42429536],42429536
6459.04,6459.04,8.0,[42438674],42438674
5430.08,5430.08,8.0,[42453038],42453038
5484.09,5484.09,8.0,[42432057],42432057
6364.10,6364.1,8.0,[4886228960],4886228960
7204.08,7265.10,8.0,"[42428045, 42436551, 42436549, 42436546]",42428045
4993.15,4953.04,8.0,"[1251958257, 42427956, 42421960, 8629148771, 42421965, 4156726384, 2350521070, 3239326412]",1251958257
5001.08,5329.03,8.0,"[42443666, 42429521, 42433718, 9802614802, 9802614798, 246866788, 246866798, 11374486384, 7334235841, 246866806, 246866810, 246866830, 246866828]",42443666
6932.15,6932.15,8.0,[42431674],42431674
5335.07,5303.06,8.0,"[42452107, 4375208206, 11038072433, 11038072506, 42427335, 11038072504, 7499271059, 42440408, 11038072541, 7595185930]",42452107
6839.1,7253.04,8.0,"[42427764, 42427762, 42432818, 42430384, 42430390, 42430394, 42423674, 4347550074, 11225191374, 4347550071, 4347550065, 9446375824, 42421969, 5706568625, 42435253, 42435257, 7802856365, 7802856352, 7802856370, 7802856341, 7802856349, 7802856372, 7802856356, 42435272, 42435275, 42432556, 42435283, 42435295, 42435301]",42427764
4953.04,5001.08,8.0,"[3239326412, 6129324450, 6129324449, 11030812457, 42421951, 42421946, 42421941, 42421960, 42427956, 5105702748, 8276468775, 42431889, 42444360, 42444355, 42444353, 42444479, 588546891, 588546798, 588546882, 246923513, 4207802391, 246866793, 246901366, 42443666]",3239326412
6847.02,6955.05,8.0,"[42428328, 42428321, 4546109662, 42435710, 5357799203, 42440960, 42440966, 42430739, 42430736]",42428328
5779.10,5779.08,8.0,"[42440743, 42431470]",42440743
5944.01,5944.01,8.0,[42520827],42520827
5270.07,5270.07,8.0,[7480410405],7480410405
6593.15,6667.04,8.0,"[42430347, 42430350]",42430347
7121.02,6925.09,8.0,"[42438506, 42443027, 42436921, 42443024, 42443020, 42430068, 42439563, 42438802, 42436489]",42438506
5938.01,6182.02,8.0,"[8392896515, 8392896514, 42449893, 42439170, 390519635, 42437530, 42438174, 42438173, 42453310, 4597668039, 5481897719, 42428192, 42443671, 42430265, 42439836, 42427374]",8392896515
7623.13,7388.10,8.0,"[42441299, 42441310, 42441382, 595314119, 595314114, 42425348, 595314125, 42441535, 42437058, 42422018, 42438052, 42434161, 42441564, 42441569, 42421820, 42437312, 42433569]",42441299
6233.05,6459.07,8.0,"[42449341, 42439286, 42429664, 42454381, 6401966213, 42427390, 42443676, 42434285, 42437914, 42427483, 42453630, 42445310, 42434821, 42438674, 42427821, 42437693, 42451695, 42446668, 6636032331, 6656258478, 42430629, 6656315591, 6339939226, 42430607, 9423683689, 8585752285]",42449341
5788.13,6098.12,8.0,"[42445558, 595407648, 42430872, 42453104, 42446528, 42436939, 42440721, 42431452, 42437018, 42437021, 42437280, 42456543, 4597668038, 42428179]",42445558
5914.03,6140.05,8.0,"[42430247, 42430249, 42429374, 42430253, 42430255, 42430257, 42430259, 42429659, 42430263, 42427371, 42430265]",42430247
7230.10,7281.09,8.0,"[42443341, 42432558, 42432564, 42442445, 42442451, 42442459, 42443346]",42443341
5712.12,5626.15,8.0,"[1773121034, 4015190382, 42443799, 42442851, 42444827]",1773121034
5666.11,5340.01,8.0,"[42491226, 5113681745, 42479283, 42491222, 42509213, 42509216, 42509221, 42509228, 42509232, 42482469, 42492546, 42509239, 42480069]",42491226
6046.02,6289.06,8.0,"[42442891, 4138911201, 42429896, 42449918, 42446275, 42436753, 3832902959, 3832902958, 8815548638, 42436751, 42436748, 4597668043, 42436746, 42445404, 42445896, 42451674, 6321287405, 42428232, 42428227]",42442891
6459.07,6450.05,8.0,"[8585752285, 11327620169, 42437693, 42437688, 4443775464, 4443775465]",8585752285
6289.06,6289.06,8.0,[42428227],42428227
7020.02,7235.13,8.0,"[42446478, 42436922, 42456060, 42438509, 42452956, 42439409, 42448254, 42435518, 42456066, 42429342, 42454196, 42445748]",42446478
5190.07,5294.04,8.0,"[42437768, 42437770, 42437773, 11038072209, 42432000, 42427744, 42427742]",42437768
7141.07,7617.07,8.0,"[42435272, 42435275, 42432556, 42435283, 42435295, 42435301, 42424225, 42427915, 42433564, 42435308, 42421800, 42424851, 7106818626, 7106818623, 7106818627, 42421993, 42431447, 42435316, 42435317, 42435319, 42435323, 42435328, 42424439, 42425232, 7779666008, 7779666009, 42425570, 42435331, 42435333, 7801840675, 42435336, 42435337, 3602679383, 42421728, 42432736, 42435341, 42435343, 42435346, 42424460, 4016646214, 7024230434, 5481882807, 42433743]",42435272
7059.08,6948.10,8.0,"[42421985, 2061592973, 42430749, 42430747, 42450341, 7246154631, 42445039, 7597291064, 7597291073, 11945388421, 10674102218, 8314977757, 42435716, 42428332]",42421985
6072.06,6030.04,8.0,"[42429378, 42432214, 42435596, 42439823, 42429375]",42429378
5703.13,5703.13,8.0,"[42446552, 42454997]",42446552
5484.09,5445.07,8.0,"[42432057, 42432060, 42432063, 42432066, 42432068, 42432071]",42432057
3905.15,3762.08,8.0,"[42475980, 42487575, 42487576, 42469903, 42478076, 42487581, 42487583, 42487586]",42475980
7360.10,7175.05,8.0,"[42433567, 42433565, 42443280, 42421769, 42443347, 42428061, 42438859, 42443346, 42443344, 42443341, 42432558, 42443336]",42433567
5989.02,5847.01,8.0,"[42430255, 42439826, 42439823, 42429375, 42439073, 42430828, 11062719791, 42430824, 42430818, 42430813, 42430811, 4320028826, 42430805, 42431802, 4841945995, 339044224, 42436393, 42436129]",42430255
6004.06,6197.08,8.0,"[42454209, 42446293, 1632878994, 42436756, 42445417, 3871072002, 42453187, 1729086998]",42454209
4455.11,4605.04,8.0,"[42502679, 42502674, 42484037, 42498630, 42482017, 42502658, 42502656, 42497777, 42502653, 42502651, 42502649]",42502679
6830.02,7092.06,8.0,"[42429980, 42431656, 42449985, 5542680310, 42447235, 42437436, 42431680, 42449991, 42429690, 42445236, 42436486, 42438800, 42439561, 42430063, 42450009, 42446472]",42429980
5779.09,5659.11,8.0,"[42436944, 42446552, 42446562, 42455007]",42436944
7141.07,7230.10,8.0,"[42435272, 42435275, 42432556, 42435283, 42435295, 42443344, 42443341]",42435272
7141.07,7538.18,8.0,"[42435272, 42435275, 42432556, 42435283, 42435295, 42435301, 42424225, 42427915, 42433564, 42435308, 42421800, 42424851, 7106818626, 7106818623, 7106818627, 42421993, 42431447, 42435316, 42435317, 42435319, 42435323, 42435328, 42424439, 42425232, 7779666008]",42435272
6948.1,6948.10,8.0,[42428332],42428332
7286.02,7286.02,8.0,[42443050],42443050
7059.08,6535.04,8.0,"[42421985, 2061592973, 42430749, 42430747, 42430745, 42430742, 9901113505, 42430739, 42430736, 42430722, 42430713, 42430707, 10111318239, 42430704, 42430698, 10698841369, 42430694, 42430691, 42430688, 42430685, 42430680, 42430677, 7280430895, 42430673, 42430669, 42430664, 593839894, 42430651, 42430646, 42430643, 42430639, 42430633]",42421985
6726.01,6602.05,8.0,"[42430669, 6293725834, 6293725833, 42430673, 9019680388, 5481846617, 42437371, 8393241417, 42434439, 42437368, 6353650679, 7095733937, 7095733939]",42430669
4422.04,4614.04,8.0,"[42528857, 4205243165, 42514162, 42537098, 5487762779, 5487762770, 42484045, 42481993, 588036476, 3853864315, 588036474]",42528857
7253.04,6904.06,8.0,"[42435301, 42435295, 42435283, 42432556, 42435275, 42435272, 7802856356, 7802856372, 7802856349, 7802856341, 7802856370, 7802856352, 7802856365, 247223720, 42457788, 42455662, 42431649, 42429970]",42435301
6459.07,6182.02,8.0,"[8585752285, 11327620169, 42437693, 42437688, 4443775464, 5481859789, 42435420, 42427805, 42438547, 42434807, 42439842, 42439840, 42427426, 42437890, 42434270, 42439836, 42427374]",8585752285
5542.04,5542.04,8.0,[8672287431],8672287431
6912.01,7161.08,8.0,"[42423674, 42430394, 4347534767, 5706568771, 8254176969, 42445950, 42445953, 42436511, 42445961, 42429971, 42431650, 42445972, 42445976, 42437425, 42431674, 42445994, 42429682, 42445227, 42436477, 42438791, 42439556, 42430052, 42446013, 42446016, 42436913, 42446021, 42440397, 42436911]",42423674
5184.08,5696.03,8.0,"[11374486384, 7334235841, 246866806, 246866810, 246866830, 246866828, 607906596, 246879394, 2562448041, 9609713330, 2562448026]",11374486384
6676.02,6676.02,8.0,[42432700],42432700
5411.07,5411.07,8.0,[9794890606],9794890606
6561.01,6332.09,8.0,"[3779614626, 3779614583, 42823944, 42864784, 42816032, 42864789, 42870329, 42870325, 42870320, 3762998649, 8153180793, 8153180790, 42846164, 42827837, 7726542700, 4621346133, 7726542695]",3779614626
5779.10,5779.1,8.0,[42440743],42440743
4001.09,4001.09,8.0,[42478455],42478455
4993.13,4953.04,8.0,"[8629148775, 8629148774, 42431902, 42431898, 5228410329, 42421960, 8629148771, 42421965, 4156726384, 2350521070, 3239326412]",8629148775
7524.16,7524.16,8.0,"[42441526, 42431078, 42431067, 42441535, 595314125]",42441526
6876.04,7354.01,7.0,"[42430394, 42423674, 4347550074, 11225191374, 4347550071, 4347550065, 9446375824, 42421969, 5706568625, 42435253, 42435257, 7802856365, 7802856352, 7802856370, 7802856341, 7802856349, 7802856372, 7802856356, 42435272, 42435275, 42432556, 42435283, 42435295, 42435301, 42424225, 42427915, 42433564, 42435308, 42421800, 42424851]",42430394
6876.04,7344.05,7.0,"[42430394, 4347534767, 5706568771, 8254176969, 42445950, 42445953, 42436511, 42445961, 42429971, 42431650, 42445972, 42445976, 42437425, 42431674, 42445994, 42429682, 42445227, 42436477, 596776057, 42436481, 42438795, 42439557, 42430056, 42454691, 42446461, 42436914, 42459137, 42438490, 42452954, 42439395, 42448216, 42435504, 42458766, 42429330, 42454192, 42445736, 42436541, 42444812, 42456578, 596776163]",42430394
5379.10,5204.05,7.0,"[42506177, 42506174, 42506170, 42506318, 42473950, 42506321, 42484164, 42489001, 42506325, 42504278, 42506329, 42474099, 42506331]",42506177
5847.01,6157.04,7.0,"[42436129, 42436134, 42436135, 42436139, 42436142, 42436146, 42436149, 42436152, 42436155, 42431505, 42436159, 42431151, 4557517555, 42429412, 10168276337, 42429431]",42436129
5303.06,5190.09,7.0,"[11038072541, 11038072505, 11038072465, 11038072374, 42433554, 42435931, 588455701, 42437773, 11038072104, 42438529, 42438531, 588455697, 42440449, 11037590245, 479847982]",11038072541
6617.02,6464.09,7.0,"[42436707, 8872058239, 42436705, 42446994, 42440459, 42446991, 42438889, 42446987, 42446986, 42434085, 42444049, 42446977]",42436707
5561.04,5561.04,7.0,[42432305],42432305
7354.01,7453.01,7.0,"[42424851, 7106818626, 7106818623, 7106818627, 42421993, 42431447, 42435316]",42424851
7144.02,7284.01,7.0,"[3778416706, 7851387312, 11107965030, 42849658, 11114791907, 42833257, 42817446, 42872000, 42908881, 2300199431, 42818468]",3778416706
5470.12,5470.12,7.0,[42436056],42436056
5838.09,5905.14,7.0,"[42430233, 42430235, 42430237, 42437951, 8231298071, 42437949, 6255601608, 6255601607, 42456303, 42449045, 42430861, 42455026, 42446521, 42436935]",42430233
5368.03,5368.03,7.0,[42445291],42445291
3498.09,3651.04,7.0,"[4226083076, 1691133730, 1691133771, 1691133774, 2357316892, 2357316901]",4226083076
6765.01,6765.01,7.0,[247084443],247084443
6215.04,7304.08,7.0,"[42430274, 42430277, 42430279, 42430282, 42427797, 42430288, 42430292, 42430295, 42430298, 4886228960, 42430304, 42430308, 42430311, 42430314, 42430317, 42430320, 42430324, 42430329, 42430333, 42430338, 42430342, 42430344, 42430347, 42430350, 42430352, 42430356, 42430358, 42430361, 42430363, 42430367, 42430371, 42430375, 42430378, 42430384, 42430390, 42430394, 42423674, 4347550074, 11225191374, 4347550071, 4347550065, 9446375824, 42421969, 5706568625, 42435253, 42435257, 7802856365, 7802856352, 7802856370, 7802856341, 7802856349, 7802856372, 7802856356, 42435272, 42435275, 42432556, 42435283, 42435295, 42435301, 42424225, 42427915, 42433564]",42430274
6459.04,6257.03,7.0,"[42438674, 42438672, 42444933, 5481863558, 6069788567, 8620532517, 42435632, 42439842, 42439840, 42427426]",42438674
6306.06,5329.03,7.0,"[42434285, 42434279, 42443674, 42427386, 42444916, 42429663, 42439280, 42444909, 4557517552, 387180916, 42436439, 42429394, 42436431, 42431503, 42436427, 42436423, 42436414, 42436149, 42459436, 42440943, 42449089, 42457426, 42442078, 42452610, 42457735, 42436894, 42452006, 42454642, 42456986, 42440527, 42448568, 42448570, 246879394, 607906596, 246866828]",42434285
5736.09,5659.11,7.0,"[42439001, 42436947, 42446562, 42455007]",42439001
5033.01,5105.01,7.0,"[42428365, 42436202, 4149936235, 42456884, 42446622, 42456888, 42428373, 42428371]",42428365
5905.14,6072.16,7.0,"[42436935, 42429373, 42429374, 42429375, 42429378, 42432214, 6211332483, 8307463659, 42429390, 11728146527, 42436431]",42436935
5669.12,5626.15,7.0,"[42442851, 42444827]",42442851
7617.07,6876.04,7.0,"[42433743, 2141026499, 3099327964, 42426374, 595703226, 42432395, 42456711, 42436637, 42445840, 42450456, 42456708, 42436604, 42434904, 42425127, 42438961, 42453575, 42443264, 42443268, 42434165, 42444485, 42452809, 42448726, 42456575, 42444809, 42436537, 42445731, 42454189, 42429314, 42449187, 42435497, 42448203, 42439389, 42452951, 42438485, 5618091325, 7785624675, 7076310729, 7076310731, 42440397, 42436911, 42446455, 42454679, 42430050, 42439553, 42438788, 42436475, 42445225, 42429680, 42455693, 42431671, 42437423, 42447228, 42455662, 42431649, 42429970, 42456683, 42436510, 4347534783, 4347534768, 3377461259, 4347534767, 42430394]",42433743
